,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
186,11470,목동,2006-01-25,목동신시가지6,911,47.94,1,1986,28000
187,11470,목동,2006-01-26,목동신시가지7,925,66.6,8,1986,50500
188,11470,목동,2006-01-26,목동신시가지2,902,95.67,10,1986,88900
189,11470,목동,2006-01-26,신동아파밀리에,772-7,118.5154,14,2002,52200
190,11470,목동,2006-01-26,목동금호베스트빌,549,83.71,4,2002,36500
191,11470,목동,2006-01-26,목동신시가지7,925,66.6,14,1986,47500
192,11470,목동,2006-01-26,목동신시가지7,925,74.12,4,1986,62000
193,11470,목동,2006-01-26,목동신시가지5,912,95.22,4,1986,93000
194,11470,목동,2006-01-26,목동신시가지6,911,47.94,9,1986,32000
195,11470,목동,2006-01-26,목동신시가지6,911,47.94,7,1986,31750
196,11470,목동,2006-01-26,목동신시가지4,904,47.25,2,1986,30000
197,11470,목동,2006-01-26,목동신시가지4,904,95.67,4,1986,85000
198,11470,목동,2006-01-26,우성,200,84.44,15,1992,39250
199,11470,목동,2006-01-27,목동신시가지1,901,47.52,6,1985,32000
200,11470,목동,2006-01-27,목동신시가지4,904,47.25,4,1986,29500
201,11470,목동,2006-01-27,목동신시가지5,912,65.08,3,1986,49800
202,11470,목동,2006-01-27,목동대림,405,84.82,13,1994,39500
203,11470,목동,2006-01-27,목동신시가지5,912,142.51,3,1986,180000
204,11470,목동,2006-01-27,목동신시가지1,901,66,6,1985,49000
205,11470,목동,2006-01-27,부영3,908-34,139.61,22,2000,91500
206,11470,목동,2006-01-27,금강에스쁘아,753-1,59.691,15,2002,23250
207,11470,목동,2006-01-27,목동신시가지6,911,95.03,5,1986,83200
208,11470,목동,2006-01-27,목동신시가지2,902,83.52,1,1986,77900
209,11470,목동,2006-01-27,목동신시가지4,904,115.65,4,1986,121000
210,11470,목동,2006-01-27,목동청구한신아파트,929,84.76,13,1997,54000
211,11470,목동,2006-01-27,목동청구한신아파트,929,84.76,14,1997,50500
212,11470,목동,2006-01-31,목동신시가지7,925,53.88,4,1986,30500
213,11470,목동,2006-01-31,목동금호베스트빌,549,83.71,8,2002,38500
214,11470,목동,2006-01-31,금호1,934,84.96,8,1997,48000
215,11470,목동,2006-01-31,목동현대1,932,59.9,5,1997,34500
216,11470,신월동,2006-01-04,신안파크,350-2,47.6,5,1987,9200
217,11470,신월동,2006-01-06,신월시영,987-1,50.67,12,1988,14800
218,11470,신월동,2006-01-06,신월대림,491-1,59.73,13,2001,16150
219,11470,신월동,2006-01-10,신성미소지움,1020,59.74,8,2003,18750
220,11470,신월동,2006-01-11,삼혜아트빌,1007-4,84.42,5,2001,15200
221,11470,신월동,2006-01-12,삼익플라주(81-10),Oct-81,83.95,13,2006,19200
222,11470,신월동,2006-01-12,벽산블루밍1단지,1022,59.9465,21,2003,21000
223,11470,신월동,2006-01-12,동방,607-1,84.33,7,1999,20400
224,11470,신월동,2006-01-12,대림타운,558-9,113.4,6,1997,24500
225,11470,신월동,2006-01-13,수명산타워빌,08월 02일,79.81,7,2003,18200
226,11470,신월동,2006-01-15,세아쎄닛빌,547-5,84.74,5,2002,15000
227,11470,신월동,2006-01-16,신월시영,987-1,43.2,7,1988,11500
228,11470,신월동,2006-01-17,동도하이츠,218-12,83.04,3,2004,17500
229,11470,신월동,2006-01-18,장미,594-13,89.62,2,1995,25500
230,11470,신월동,2006-01-19,삼익플라주(81-10),Oct-81,83.95,4,2006,19200
231,11470,신월동,2006-01-19,길훈엔트런스빌,1043,58.89,3,2005,14100
232,11470,신월동,2006-01-20,서울가든,475,100.8,9,1985,24600
233,11470,신월동,2006-01-20,레미앙,1002-1,84.9,9,2004,22800
234,11470,신월동,2006-01-22,삼혜아트빌,1007-4,84.42,6,2001,16200
235,11470,신월동,2006-01-23,보람쉬움1,416-1,83.37,8,2003,25500
236,11470,신월동,2006-01-24,태헌(신월프라자),128,56.97,8,1999,10300
237,11470,신월동,2006-01-24,뉴타운플러스,561-2,69.72,5,2004,16000
238,11470,신월동,2006-01-24,신월시영,987-1,50.67,3,1988,15000
239,11470,신월동,2006-01-31,신월시영,987-1,59.49,10,1988,18800
240,11470,신정동,2006-01-01,목동신시가지9,312,53.82,7,1987,33300
241,11470,신정동,2006-01-02,목동신시가지12,326,71.64,5,1988,43000
242,11470,신정동,2006-01-03,목동신시가지8,314,54.94,2,1987,27000
243,11470,신정동,2006-01-03,수정,733-31,48.6,3,1987,13500
244,11470,신정동,2006-01-03,목동신시가지12,326,71.64,7,1988,41000
245,11470,신정동,2006-01-03,목동신시가지14,329,55.02,15,1988,25300
246,11470,신정동,2006-01-03,목동신시가지10,311,53.82,15,1987,25500
247,11470,신정동,2006-01-03,목동신시가지8,314,54.94,4,1987,28700
248,11470,신정동,2006-01-03,목동신시가지14,329,55.02,5,1987,27000
249,11470,신정동,2006-01-03,보성주상복합,992-1,59.73,9,1996,14000
250,11470,신정동,2006-01-04,목동신시가지10,311,105.58,12,1987,80300
251,11470,신정동,2006-01-04,목동신시가지13,327,53.9,5,1987,25900
252,11470,신정동,2006-01-04,목동신시가지11,325,51.48,15,1988,24500
