,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
31645,11260,신내동,2018-03-07,신내 데시앙포레,817,84.91,13,2013,47700
31646,11260,신내동,2018-03-07,동성1,397,84.08,9,1997,40000
31647,11260,신내동,2018-03-08,대성유니트,803,76.94,2,2005,34500
31648,11260,신내동,2018-03-08,신내9진흥,657,33.18,5,1996,19000
31649,11260,신내동,2018-03-08,중앙하이츠,479,84.97,8,1996,35500
31650,11260,신내동,2018-03-08,신내 데시앙포레,817,84.65,14,2013,46200
31651,11260,신내동,2018-03-08,동성1,397,125.48,17,1993,41900
31652,11260,신내동,2018-03-09,신내 데시앙포레,817,114.54,6,2013,55900
31653,11260,신내동,2018-03-10,신내9진흥,657,39.84,10,1996,23000
31654,11260,신내동,2018-03-10,신내 데시앙포레,817,84.91,17,2013,46500
31655,11260,신내동,2018-03-10,신내 데시앙포레,817,84.91,1,2013,46000
31656,11260,신내동,2018-03-10,다우훼밀리,796,59.96,16,1999,30000
31657,11260,신내동,2018-03-10,성원,783,84.4,18,1994,35800
31658,11260,신내동,2018-03-10,진로,654,101.86,7,1995,50500
31659,11260,신내동,2018-03-10,동성1,397,84.08,11,1997,39800
31660,11260,신내동,2018-03-10,동성3,618,134.88,11,1997,48000
31661,11260,신내동,2018-03-10,동성1,397,65.56,12,1993,30000
31662,11260,신내동,2018-03-10,신내11대명,661,39.76,13,1996,23300
31663,11260,신내동,2018-03-10,벽산,437,59.783,10,2000,27500
31664,11260,신내동,2018-03-11,신내 데시앙포레,817,84.91,9,2013,48000
31665,11260,신내동,2018-03-12,진로,654,101.86,9,1995,51500
31666,11260,신내동,2018-03-12,동성1,397,84.08,2,1997,35500
31667,11260,신내동,2018-03-12,신내 데시앙포레,817,84.65,7,2013,45700
31668,11260,신내동,2018-03-12,신내우디안1단지,816,84.65,12,2014,48000
31669,11260,신내동,2018-03-12,라이프미성,487,59.23,11,1992,23000
31670,11260,신내동,2018-03-12,동성1,397,125.48,5,1993,43500
31671,11260,신내동,2018-03-12,신내9진흥,657,39.84,9,1996,23000
31672,11260,신내동,2018-03-13,동성1,397,84.98,3,1993,37700
31673,11260,신내동,2018-03-13,동성1,397,65.56,13,1993,30800
31674,11260,신내동,2018-03-13,성원,783,84.32,12,1994,36800
31675,11260,신내동,2018-03-14,신내6대주,650,39.84,9,1996,25000
31676,11260,신내동,2018-03-14,동성4,591,84.08,15,1997,38000
31677,11260,신내동,2018-03-15,신내9진흥,657,49.93,9,1996,29000
31678,11260,신내동,2018-03-16,신내우디안1단지,816,84.82,13,2014,47000
31679,11260,신내동,2018-03-16,성원,783,84.91,14,1994,38000
31680,11260,신내동,2018-03-16,성원,783,84.32,8,1994,37300
31681,11260,신내동,2018-03-16,새한,795,84.4,10,1998,36000
31682,11260,신내동,2018-03-17,화성두산아파트,656,66.96,12,1995,38500
31683,11260,신내동,2018-03-17,라이프미성,487,82.3,11,1992,31000
31684,11260,신내동,2018-03-17,새한,795,59.77,12,1998,30000
31685,11260,신내동,2018-03-17,신내9진흥,657,49.93,5,1996,29500
31686,11260,신내동,2018-03-17,신내9진흥,657,49.93,9,1996,30000
31687,11260,신내동,2018-03-17,신내11대명,661,49.77,5,1996,28000
31688,11260,신내동,2018-03-17,진로,654,101.86,4,1995,46700
31689,11260,신내동,2018-03-17,신내우디안1단지,816,84.94,2,2014,45400
31690,11260,신내동,2018-03-18,화성두산아파트,656,66.96,10,1995,37500
31691,11260,신내동,2018-03-19,성원,783,84.32,16,1994,36700
