,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
184,11305,수유동,2011-01-11,래미안수유,730,59.88,16,2001,14500,0
185,11305,수유동,2011-01-14,수유현대,729,84.51,4,2000,14000,0
186,11305,수유동,2011-01-14,래미안수유,730,84.993,15,2001,17000,0
187,11305,수유동,2011-01-18,래미안수유,730,59.88,10,2001,15000,0
188,11305,수유동,2011-01-19,수유벽산1차,205,84.95,15,1993,15000,0
189,11305,수유동,2011-01-20,수유삼성(임대),730,32.76,14,2001,1384,16
190,11305,수유동,2011-01-20,수유벽산1차,205,63.78,3,1993,13000,0
191,11305,수유동,2011-01-20,수유벽산1차,205,84.92,12,1993,13000,0
192,11305,수유동,2011-01-21,래미안수유,730,84.993,3,2001,18000,0
193,11305,수유동,2011-01-22,수유벽산1차,205,84.92,1,1993,16000,0
194,11305,수유동,2011-01-27,래미안수유,730,84.993,2,2001,19000,0
195,11305,수유동,2011-01-27,래미안수유,730,59.88,13,2001,16000,0
196,11305,수유동,2011-01-27,수유벽산1차,205,84.92,8,1993,17000,0
197,11305,수유동,2011-01-27,수유벽산1차,205,84.92,5,1993,3000,0
198,11305,수유동,2011-01-29,래미안수유,730,84.993,6,2001,19000,0
199,11305,수유동,2011-01-31,수유삼호,63,74.48,13,1998,14000,0
200,11305,수유동,2011-01-31,수유벽산1차,205,122.58,11,1993,19500,0
201,11305,우이동,2011-01-06,성원상떼빌,1,84.98,4,1990,9000,20
202,11305,우이동,2011-01-08,대우,342,84.93,4,2000,19000,0
203,11305,우이동,2011-01-18,대우,342,84.93,5,2000,18500,0
204,11305,우이동,2011-01-24,대우,342,84.93,2,2000,18500,0
205,11305,우이동,2011-01-25,대우,342,59.94,5,2000,15000,0
206,11305,우이동,2011-01-29,성원그린(103동),340,84.77,1,1995,5500,75
207,11305,미아동,2011-02-04,경남아너스빌(1356-0),1356,59.964,11,2003,16000,0
208,11305,미아동,2011-02-04,에스케이북한산시티,1353,84.92,9,2004,10000,0
209,11305,미아동,2011-02-06,에스케이북한산시티,1353,114.85,20,2004,20000,0
210,11305,미아동,2011-02-07,미아1차래미안,797,59.9,2,2006,16200,0
211,11305,미아동,2011-02-07,에스케이북한산시티,1353,84.76,9,2004,18500,0
212,11305,미아동,2011-02-07,삼각산아이원,1357,114.88,14,2003,10000,60
213,11305,미아동,2011-02-07,미아1차래미안,797,59.9,11,2006,17000,0
214,11305,미아동,2011-02-09,에스케이북한산시티,1353,84.76,19,2004,19000,0
215,11305,미아동,2011-02-09,에스케이북한산시티,1353,84.92,15,2004,20000,0
216,11305,미아동,2011-02-09,현대성우,561-2,84.92,7,1998,17000,0
217,11305,미아동,2011-02-09,경남아너스빌(1356-0),1356,84.873,16,2003,20000,0
218,11305,미아동,2011-02-10,에스케이북한산시티,1353,114.85,15,2004,20000,0
219,11305,미아동,2011-02-10,에스케이북한산시티,1353,84.86,14,2004,19000,0
220,11305,미아동,2011-02-10,경남아너스빌(1356-0),1356,84.873,4,2003,18000,0
221,11305,미아동,2011-02-10,현대성우,561-2,84.92,13,1998,12000,10
222,11305,미아동,2011-02-10,벽산라이브파크,1354,84.89,13,2004,18000,0
223,11305,미아동,2011-02-10,에스케이북한산시티,1353,84.86,10,2004,5000,80
224,11305,미아동,2011-02-11,래미안트리베라1단지,813,114.98,6,2010,30000,0
225,11305,미아동,2011-02-11,미아한일유앤아이,1355,84.552,7,2002,17500,0
226,11305,미아동,2011-02-11,에스케이북한산시티,1353,84.86,2,2004,18000,0
227,11305,미아동,2011-02-11,벽산라이브파크(임대),1354-1,32.94,9,2004,1285,17
228,11305,미아동,2011-02-11,에스케이북한산시티,1353,59.98,9,2004,16000,0
229,11305,미아동,2011-02-11,에스케이북한산시티,1353,84.76,10,2004,15000,0
230,11305,미아동,2011-02-11,에스케이북한산시티,1353,84.76,1,2004,14000,0
231,11305,미아동,2011-02-12,에스케이북한산시티,1353,84.76,12,2004,16000,0
232,11305,미아동,2011-02-12,두원프라자,1351,56.1,7,1996,13000,0
233,11305,미아동,2011-02-12,에스케이북한산시티,1353,84.76,18,2004,16000,0
234,11305,미아동,2011-02-12,에스케이북한산시티,1353,84.76,8,2004,20000,0
235,11305,미아동,2011-02-12,에스케이북한산시티,1353,59.98,2,2004,15000,0
236,11305,미아동,2011-02-12,벽산라이브파크,1354,59.67,9,2004,4000,60
237,11305,미아동,2011-02-12,벽산라이브파크,1354,59.67,15,2004,13900,0
238,11305,미아동,2011-02-12,벽산라이브파크,1354,59.67,16,2004,14500,0
239,11305,미아동,2011-02-12,벽산라이브파크,1354,59.67,5,2004,14000,0
240,11305,미아동,2011-02-14,벽산라이브파크,1354,59.67,19,2004,4000,70
241,11305,미아동,2011-02-14,미아1차래미안,797,84.58,7,2006,22000,0
242,11305,미아동,2011-02-14,벽산라이브파크,1354,84.89,21,2004,18500,0
243,11305,미아동,2011-02-14,에스케이북한산시티,1353,84.92,1,2004,17000,0
244,11305,미아동,2011-02-15,래미안트리베라1단지,813,84.97,2,2010,10000,80
245,11305,미아동,2011-02-15,벽산라이브파크,1354,59.67,14,2004,15000,0
246,11305,미아동,2011-02-15,벽산라이브파크,1354,84.89,1,2004,17000,0
247,11305,미아동,2011-02-15,현대(190-2),190-2,84.91,8,1992,12000,30
248,11305,미아동,2011-02-16,벽산라이브파크,1354,114.68,5,2004,19000,0
249,11305,미아동,2011-02-16,에스케이북한산시티,1353,84.86,11,2004,20000,0
250,11305,미아동,2011-02-16,경남아너스빌(1356-0),1356,59.964,7,2003,7000,50
251,11305,미아동,2011-02-16,송천센트레빌,461,84.965,12,2010,27000,0
252,11305,미아동,2011-02-16,벽산라이브파크,1354,84.89,15,2004,19000,0
253,11305,미아동,2011-02-16,에스케이북한산시티,1353,59.98,2,2004,17000,0
254,11305,미아동,2011-02-17,에스케이북한산시티,1353,59.98,4,2004,16500,0
255,11305,미아동,2011-02-18,벽산라이브파크,1354,84.89,2,2004,15000,0
256,11305,미아동,2011-02-18,벽산라이브파크,1354,84.89,4,2004,15000,0
257,11305,미아동,2011-02-19,에스케이북한산시티,1353,84.76,2,2004,20000,0
258,11305,미아동,2011-02-19,에스케이북한산시티,1353,59.98,25,2004,17000,0
259,11305,미아동,2011-02-19,경남아너스빌,796,62.7103,3,2008,17000,0
260,11305,미아동,2011-02-19,미아동부센트레빌,474,59.96,15,2006,20000,0
261,11305,미아동,2011-02-19,삼각산아이원,1357,59.758,12,2003,17000,0
262,11305,미아동,2011-02-20,에스케이북한산시티,1353,59.98,1,2004,15000,0
263,11305,미아동,2011-02-21,삼각산아이원,1357,59.758,9,2003,18000,0
264,11305,미아동,2011-02-21,삼각산아이원,1357,59.758,2,2003,17500,0
265,11305,미아동,2011-02-21,에스케이북한산시티,1353,114.85,13,2004,21000,0
266,11305,미아동,2011-02-21,에스케이북한산시티(임대),1353-1,32.79,6,2004,2901,0
267,11305,미아동,2011-02-21,에스케이북한산시티,1353,114.85,22,2004,22000,0
268,11305,미아동,2011-02-21,벽산라이브파크(임대),1354-1,32.94,6,2004,3378,0
269,11305,미아동,2011-02-21,에스케이북한산시티,1353,114.85,21,2004,21000,0
270,11305,미아동,2011-02-22,벽산라이브파크,1354,84.89,9,2004,16000,0
271,11305,미아동,2011-02-22,벽산라이브파크,1354,59.67,18,2004,3000,80
272,11305,미아동,2011-02-22,에스케이북한산시티(임대),1353-1,32.79,7,2004,1065,15
273,11305,미아동,2011-02-23,삼각산아이원(임대),1357-2,24.053,18,2003,1118,11
274,11305,미아동,2011-02-23,래미안트리베라1단지(임대),813,44.85,8,2010,3020,31
275,11305,미아동,2011-02-23,경남아너스빌(1356-0),1356,84.873,1,2003,20000,0
276,11305,미아동,2011-02-23,벽산라이브파크,1354,59.67,17,2004,14500,0
277,11305,미아동,2011-02-23,에스케이북한산시티(임대),1353-1,32.79,15,2004,2901,0
278,11305,미아동,2011-02-23,래미안트리베라2단지(임대),812,42.2,3,2010,6144,0
279,11305,미아동,2011-02-23,미아한일유앤아이,1355,84.552,12,2002,16000,0
280,11305,미아동,2011-02-23,벽산라이브파크,1354,84.89,7,2004,15000,0
281,11305,미아동,2011-02-23,에스케이북한산시티(임대),1353-1,32.79,12,2004,1065,15
282,11305,미아동,2011-02-23,에스케이북한산시티(임대),1353-1,32.79,5,2004,2901,0
283,11305,미아동,2011-02-23,에스케이북한산시티(임대),1353-1,32.79,4,2004,2901,0
284,11305,미아동,2011-02-24,래미안트리베라1단지,813,84.97,2,2010,26000,0
285,11305,미아동,2011-02-24,에스케이북한산시티,1353,59.98,11,2004,5000,80
286,11305,미아동,2011-02-24,에스케이북한산시티,1353,59.98,3,2004,16000,0
287,11305,미아동,2011-02-25,에스케이북한산시티,1353,84.86,6,2004,19000,0
288,11305,미아동,2011-02-25,에스케이북한산시티,1353,59.98,10,2004,15000,0
289,11305,미아동,2011-02-25,삼각산아이원,1357,84.705,21,2003,17000,0
290,11305,미아동,2011-02-25,벽산라이브파크,1354,84.89,6,2004,16000,0
291,11305,미아동,2011-02-26,에스케이북한산시티,1353,84.92,21,2004,20000,0
292,11305,미아동,2011-02-26,벽산라이브파크,1354,84.89,11,2004,19000,0
293,11305,미아동,2011-02-26,경남아너스빌,796,84.9134,15,2008,22000,0
294,11305,미아동,2011-02-26,에스케이북한산시티,1353,59.98,16,2004,17000,0
295,11305,미아동,2011-02-26,에스케이북한산시티,1353,84.92,19,2004,20000,0
296,11305,미아동,2011-02-26,삼각산아이원,1357,114.88,20,2003,15000,0
297,11305,미아동,2011-02-27,삼각산아이원,1357,59.758,1,2003,14000,0
298,11305,미아동,2011-02-27,벽산라이브파크,1354,60,11,2004,13000,0
299,11305,미아동,2011-02-28,미아동부센트레빌,474,84.93,12,2006,23000,0
300,11305,미아동,2011-02-28,미아1차래미안,797,84.58,6,2006,20000,0
301,11305,미아동,2011-02-28,에스케이북한산시티,1353,59.98,17,2004,17500,0
302,11305,미아동,2011-02-28,에스케이북한산시티(임대),1353-1,32.79,20,2004,2901,0
303,11305,미아동,2011-02-28,경남아너스빌(1356-0),1356,59.964,6,2003,8000,50
304,11305,미아동,2011-02-28,삼각산아이원,1357,84.705,14,2003,22000,0
305,11305,미아동,2011-02-28,에스케이북한산시티,1353,84.76,7,2004,5000,80
306,11305,미아동,2011-02-28,경남아너스빌(1356-0),1356,84.873,5,2003,19000,0
307,11305,번동,2011-02-01,번동금호어울림,656,84.96,10,1998,15000,0
308,11305,번동,2011-02-01,주공1단지,242,49.94,9,1991,10000,0
309,11305,번동,2011-02-01,주공1단지,242,49.94,2,1991,9000,0
310,11305,번동,2011-02-02,한솔솔파크,138,84.88,11,2005,19000,0
311,11305,번동,2011-02-07,한솔솔파크,138,84.88,1,2005,15000,0
312,11305,번동,2011-02-07,효성인텔리안,418-3,81.12,8,2005,2000,0
313,11305,번동,2011-02-07,현대(148-494),148-494,59.97,4,1997,12500,0
314,11305,번동,2011-02-07,번동한양아파트,133-1,84.67,5,1992,15000,0
315,11305,번동,2011-02-08,기산그린,191,59.94,7,2000,13000,0
316,11305,번동,2011-02-08,삼성,470-1,59.77,14,1998,10000,13
317,11305,번동,2011-02-09,주공1단지,242,41.3,6,1991,2000,40
318,11305,번동,2011-02-09,동문,657,84.86,4,1998,15000,0
319,11305,번동,2011-02-09,주공1단지,242,41.3,3,1991,8000,0
320,11305,번동,2011-02-09,주공1단지,242,41.3,1,1991,7700,0
321,11305,번동,2011-02-10,완성,148-496,74.73,4,1997,12000,0
322,11305,번동,2011-02-11,효성인텔리안,418-3,81.12,13,2005,17000,0
323,11305,번동,2011-02-11,주공4단지,234,84.79,14,1991,14500,0
324,11305,번동,2011-02-12,해모로아파트,139,84.93,12,2003,18000,0
325,11305,번동,2011-02-13,주공1단지,242,41.3,1,1991,8000,0
326,11305,번동,2011-02-13,번동금호어울림,656,84.93,11,1998,17000,0
327,11305,번동,2011-02-14,번동한양아파트,133-1,84.67,5,1992,15500,0
328,11305,번동,2011-02-14,주공1단지,242,71.89,2,1991,13000,0
329,11305,번동,2011-02-14,주공1단지,242,49.94,4,1991,11000,0
330,11305,번동,2011-02-14,주공4단지,234,41.3,15,1991,3000,35
331,11305,번동,2011-02-15,오동공원현대,760,117.2775,9,2001,16500,0
332,11305,번동,2011-02-15,주공1단지,242,49.94,6,1991,10500,0
