,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
122,11260,묵동,2011-01-26,묵동자이(2단지),170-1,101.91,19,2010,30000,0
123,11260,묵동,2011-01-26,신내,13,59.76,2,1996,3000,70
124,11260,묵동,2011-01-26,브라운스톤태릉,387,101.9481,2,2004,25000,0
125,11260,묵동,2011-01-26,신도브래뉴,169-10,51.86,6,2004,16000,0
126,11260,묵동,2011-01-27,월드메르디앙,392,83.51,4,2009,22000,0
127,11260,묵동,2011-01-28,세방,383,84.8,16,2000,20000,0
128,11260,묵동,2011-01-31,묵동자이(1단지),164-4,112.23,8,2010,28500,0
129,11260,묵동,2011-01-31,동구햇살,388,84.97,1,2004,19500,0
130,11260,묵동,2011-01-31,신내,13,39.84,5,1996,11000,0
131,11260,상봉동,2011-01-05,한일써너스빌,May-81,84.848,13,2003,21000,0
132,11260,상봉동,2011-01-05,"엘지, 쌍용아파트",484,68.12,8,1996,16000,0
133,11260,상봉동,2011-01-07,동일스카이시티 102동,284-13,62.62,7,2010,15000,0
134,11260,상봉동,2011-01-08,한일써너스빌,May-81,66.254,20,2003,10000,50
135,11260,상봉동,2011-01-08,한일써너스빌,May-81,84.936,12,2003,19000,0
136,11260,상봉동,2011-01-08,동부아파트,495,84.99,12,1999,17000,0
137,11260,상봉동,2011-01-08,건영캐스빌,499,84.6475,4,2006,22500,0
138,11260,상봉동,2011-01-10,건영2차아파트,63,84.96,20,1996,16500,0
139,11260,상봉동,2011-01-15,태영데시앙1,497,84.9353,8,2003,17000,0
140,11260,상봉동,2011-01-17,건영1,1,84.96,12,1997,17500,0
141,11260,상봉동,2011-01-17,"엘지, 쌍용아파트",484,68.12,3,1996,15500,0
142,11260,상봉동,2011-01-18,우정아파트,496,81.783,4,2002,20000,0
143,11260,상봉동,2011-01-20,풍산쉐르빌 102동,226-25,47.35,5,2002,8500,0
144,11260,상봉동,2011-01-21,백운아파트,84-39,69.79,7,2004,17000,0
145,11260,상봉동,2011-01-21,건영캐스빌,499,84.6475,3,2006,22000,0
146,11260,상봉동,2011-01-24,"엘지, 쌍용아파트",484,68.12,10,1996,16000,0
147,11260,상봉동,2011-01-24,"엘지, 쌍용아파트",484,68.12,13,1996,17000,0
148,11260,상봉동,2011-01-28,동일스카이시티 101동,284-11,90.78,6,2009,13000,0
149,11260,상봉동,2011-01-28,동부아파트,495,84.99,11,1999,2900,0
150,11260,상봉동,2011-01-31,태영데시앙1,497,84.9353,27,2003,22000,0
151,11260,상봉동,2011-01-31,"엘지, 쌍용아파트",484,68.12,6,1996,16000,0
152,11260,상봉동,2011-01-31,건영2차아파트,63,84.96,7,1996,16000,0
153,11260,신내동,2011-01-03,우남푸르미아,802,84.67,9,2005,20000,0
154,11260,신내동,2011-01-04,신내9진흥,657,33.18,10,1996,9000,0
155,11260,신내동,2011-01-04,동성1,397,59.4,3,1993,13000,0
156,11260,신내동,2011-01-04,동성1,397,65.56,7,1993,3000,65
157,11260,신내동,2011-01-04,데시앙,317,84.3,2,2010,19000,0
158,11260,신내동,2011-01-04,데시앙,317,84.3,2,2010,15000,0
159,11260,신내동,2011-01-05,동성3,618,134.88,2,1997,20000,0
160,11260,신내동,2011-01-05,새한,795,59.57,7,1998,14000,0
161,11260,신내동,2011-01-05,데시앙,317,84.82,1,2010,20000,0
162,11260,신내동,2011-01-06,동성3,618,84.08,7,1997,16500,0
163,11260,신내동,2011-01-06,화성,656,84.99,8,1995,20000,0
164,11260,신내동,2011-01-06,화성두산아파트,656,66.96,13,1995,18000,0
165,11260,신내동,2011-01-06,신내6대주,650,49.77,4,1996,6000,40
166,11260,신내동,2011-01-06,신내6대주,650,49.77,6,1996,13000,0
167,11260,신내동,2011-01-06,신내11대명,661,39.76,15,1996,10500,0
168,11260,신내동,2011-01-06,벽산,437,59.783,1,2000,14000,0
169,11260,신내동,2011-01-07,동성4,591,59.4,10,1997,13500,0
170,11260,신내동,2011-01-07,중앙하이츠,479,84.97,7,1996,15000,0
171,11260,신내동,2011-01-07,신내9진흥,657,39.84,11,1996,10500,0
172,11260,신내동,2011-01-08,신내6대주,650,59.76,12,1996,16000,0
173,11260,신내동,2011-01-08,신내6대주,650,49.77,8,1996,13500,0
174,11260,신내동,2011-01-08,동성7,797,84.78,13,1999,17000,0
175,11260,신내동,2011-01-08,신내11대명,661,49.77,15,1996,3000,60
176,11260,신내동,2011-01-10,신내9진흥,657,33.18,13,1996,9000,0
177,11260,신내동,2011-01-10,데시앙,317,59.99,4,2010,16000,0
178,11260,신내동,2011-01-11,신내9진흥,657,39.84,3,1996,10500,0
179,11260,신내동,2011-01-11,성원,783,84.32,18,1994,16000,0
180,11260,신내동,2011-01-11,성원,783,84.32,21,1994,16000,0
181,11260,신내동,2011-01-11,대성유니트,803,76.94,9,2005,18000,0
182,11260,신내동,2011-01-11,라이프미성,487,59.6,7,1992,12000,0
183,11260,신내동,2011-01-11,동성3,618,59.4,24,1997,10000,20
184,11260,신내동,2011-01-12,신내6대주,650,39.84,1,1996,10000,0
185,11260,신내동,2011-01-12,데시앙,317,59.99,1,2010,16000,0
186,11260,신내동,2011-01-12,신내6대주,650,59.76,1,1996,15000,0
187,11260,신내동,2011-01-12,동성3,618,59.4,19,1997,13300,0
188,11260,신내동,2011-01-12,동성타워프라자,786,59.01,7,1996,13500,0
189,11260,신내동,2011-01-12,동성4,591,59.4,16,1997,13000,0
190,11260,신내동,2011-01-13,성원,783,84.4,4,1994,17000,0
191,11260,신내동,2011-01-14,영풍마드레빌,801,84.8485,11,2004,19000,0
