,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
26625,11230,청량리동,2017-04-29,미주,235-1,102.15,4,1978,21500,22
26626,11230,청량리동,2017-04-30,한신,60,84.92,6,1997,35000,0
26627,11230,회기동,2017-04-07,신현대,65,84.96,3,1989,31000,0
26628,11230,회기동,2017-04-08,신현대,65,60.48,7,1989,28000,0
26629,11230,회기동,2017-04-10,신현대,65,72.27,7,1989,32000,0
26630,11230,회기동,2017-04-10,신현대,65,60.48,8,1989,25500,0
26631,11230,회기동,2017-04-19,신현대,65,60.48,4,1989,27000,0
26632,11230,회기동,2017-04-22,신현대,65,60.48,1,1989,3000,70
26633,11230,회기동,2017-04-22,신현대,65,84.96,7,1989,34000,0
26634,11230,휘경동,2017-04-01,주공1,57,84.73,2,2001,35000,0
26635,11230,휘경동,2017-04-01,주공1,57,84.84,9,2001,20000,70
26636,11230,휘경동,2017-04-03,현대,363,84.94,10,1992,27000,0
26637,11230,휘경동,2017-04-04,주공2,57,59.13,11,2001,5000,80
26638,11230,휘경동,2017-04-05,휘경미소지움,106,59.84,15,1999,27000,0
26639,11230,휘경동,2017-04-07,롯데,78,59.94,9,2000,12000,50
26640,11230,휘경동,2017-04-08,동양1차,115,59.85,10,2000,27000,0
26641,11230,휘경동,2017-04-08,주공2,57,39.98,18,2001,16000,15
26642,11230,휘경동,2017-04-08,동양1차,115,84.94,10,2000,25000,25
26643,11230,휘경동,2017-04-10,주공1,57,84.75,21,2001,8000,80
26644,11230,휘경동,2017-04-10,휘경센트레빌,367,84.64,17,2011,40000,0
26645,11230,휘경동,2017-04-10,브라운스톤휘경,368,84.74,2,2013,7000,120
26646,11230,휘경동,2017-04-10,주공1,57,84.86,15,2001,33000,0
26647,11230,휘경동,2017-04-11,주공1,57,84.82,1,2001,3000,110
26648,11230,휘경동,2017-04-13,휘경베스트빌현대,52,59.92,14,2000,27000,0
26649,11230,휘경동,2017-04-14,동양1차,115,43.59,12,2000,2000,65
26650,11230,휘경동,2017-04-15,브라운스톤휘경,368,59.96,12,2013,33500,0
26651,11230,휘경동,2017-04-15,주공2,57,39.98,16,2001,20000,0
26652,11230,휘경동,2017-04-18,브라운스톤휘경,368,84.74,3,2013,35000,0
26653,11230,휘경동,2017-04-19,주공2,57,39.98,11,2001,5000,55
26654,11230,휘경동,2017-04-24,주공2,57,39.98,17,2001,20000,0
26655,11230,휘경동,2017-04-29,동양1차,115,84.94,5,2000,36000,0
26656,11230,휘경동,2017-04-29,주공1,57,84.84,4,2001,36000,0
26657,11230,휘경동,2017-04-30,주공1,57,84.29,14,2001,34000,0
26658,11230,답십리동,2017-05-01,답십리한화,994,84.86,4,2001,27000,0
26659,11230,답십리동,2017-05-01,래미안위브,1003,121.94,6,2014,10000,175
26660,11230,답십리동,2017-05-01,두산,990,59.96,2,2000,27000,0
26661,11230,답십리동,2017-05-01,답십리청솔우성,80,114.76,1,2000,5000,136
26662,11230,답십리동,2017-05-02,래미안위브,1003,84.98,11,2014,10000,140
26663,11230,답십리동,2017-05-02,대림,808,84.66,12,2003,37000,0
26664,11230,답십리동,2017-05-02,답십리청솔우성,80,84.94,3,2000,5000,120
26665,11230,답십리동,2017-05-03,래미안위브,1003,59.96,12,2014,45000,0
26666,11230,답십리동,2017-05-03,청계한신휴플러스,1002,59.74,21,2010,40000,0
26667,11230,답십리동,2017-05-03,래미안위브,1003,59.96,7,2014,10000,100
26668,11230,답십리동,2017-05-04,세양청마루,997,84.98,6,2005,35000,0
26669,11230,답십리동,2017-05-07,두산위브,998,59.91,14,2007,39000,0
26670,11230,답십리동,2017-05-08,현대썬앤빌청계,530-15,14.82,6,2016,1500,45
26671,11230,답십리동,2017-05-09,삼희,530-5,81.72,9,1983,20000,0
26672,11230,답십리동,2017-05-09,청계한신휴플러스,1002,90.62,17,2010,50000,0
26673,11230,답십리동,2017-05-09,청솔2차우성,Feb-80,82.49,8,2000,5000,120
26674,11230,답십리동,2017-05-09,래미안위브,1003,84.98,12,2014,5000,140
26675,11230,답십리동,2017-05-09,래미안위브,1003,84.98,17,2014,10000,140
26676,11230,답십리동,2017-05-10,청계한신휴플러스,1002,84.73,10,2010,5000,140
26677,11230,답십리동,2017-05-10,래미안위브,1003,84.99,6,2014,52000,0
26678,11230,답십리동,2017-05-10,동서울한양,41,59.67,1,1989,20000,0
26679,11230,답십리동,2017-05-11,청계 지웰,498-7,18.585,9,2012,1000,60
26680,11230,답십리동,2017-05-11,두산위브,998,59.91,11,2007,5000,100
26681,11230,답십리동,2017-05-12,래미안위브,1003,84.99,15,2014,50000,0
26682,11230,답십리동,2017-05-12,두산,990,84.83,6,2000,35500,0
26683,11230,답십리동,2017-05-12,청계한신휴플러스,1002,73.96,8,2010,45000,0
26684,11230,답십리동,2017-05-12,신답극동,464-1,53.1,2,1987,22000,0
26685,11230,답십리동,2017-05-13,우성그린,989-1,84.98,18,1997,30000,0
26686,11230,답십리동,2017-05-13,답십리청솔우성,80,84.94,14,2000,36500,0
26687,11230,답십리동,2017-05-13,두산위브,998,59.91,14,2007,11000,70
26688,11230,답십리동,2017-05-19,답십리대우,111,114.94,9,2002,38800,0
26689,11230,답십리동,2017-05-19,래미안위브,1003,84.99,5,2014,45500,0
26690,11230,답십리동,2017-05-19,동아,10,114.84,16,2001,37000,0
26691,11230,답십리동,2017-05-20,동답한신,42,35.45,4,1992,17000,0
26692,11230,답십리동,2017-05-20,래미안엘파인아파트,1000,84.83,16,2011,41000,0
26693,11230,답십리동,2017-05-20,동서울한양,41,59.67,13,1989,22000,0
26694,11230,답십리동,2017-05-20,청계푸르지오시티,497-23,18.92,21,2015,500,60
26695,11230,답십리동,2017-05-20,센시티16,488-18,14.244,14,2013,8000,0
26696,11230,답십리동,2017-05-20,래미안위브,1003,59.97,8,2014,44000,0
26697,11230,답십리동,2017-05-21,래미안위브,1003,59.97,10,2014,10000,100
26698,11230,답십리동,2017-05-22,래미안위브,1003,84.98,6,2014,52000,0
26699,11230,답십리동,2017-05-22,답십리대우,111,84.99,13,2002,37000,0
26700,11230,답십리동,2017-05-23,두산,990,59.96,6,2000,30000,0
26701,11230,답십리동,2017-05-23,동서울한양,41,59.67,3,1989,3000,65
26702,11230,답십리동,2017-05-24,세양청마루,997,84.98,17,2005,35500,0
26703,11230,답십리동,2017-05-25,답십리청솔우성,80,59.74,15,2000,29500,0
26704,11230,답십리동,2017-05-25,동서울한양,41,76.41,11,1989,26000,0
26705,11230,답십리동,2017-05-26,센시티16,488-18,14.244,15,2013,1000,45
26706,11230,답십리동,2017-05-26,두산위브,998,84.91,19,2007,40000,0
26707,11230,답십리동,2017-05-27,답십리청솔우성,80,59.74,12,2000,31000,0
26708,11230,답십리동,2017-05-28,신답극동,464-1,46.53,6,1987,5000,50
26709,11230,답십리동,2017-05-28,래미안위브,1003,84.98,4,2014,52000,0
26710,11230,답십리동,2017-05-28,신답극동,464-1,105.59,14,1987,20000,50
26711,11230,답십리동,2017-05-28,래미안위브,1003,59.96,10,2014,12000,90
26712,11230,답십리동,2017-05-28,답십리청솔우성,80,59.74,21,2000,22500,20
26713,11230,답십리동,2017-05-29,두산위브,998,59.91,12,2007,37000,0
26714,11230,답십리동,2017-05-29,답십리청솔우성,80,84.94,9,2000,36000,0
26715,11230,답십리동,2017-05-29,동서울한양,41,76.41,4,1989,3000,90
26716,11230,답십리동,2017-05-30,래미안엘파인아파트,1000,84.9,5,2011,35000,0
26717,11230,답십리동,2017-05-30,동아,10,84.72,13,2001,35000,0
26718,11230,답십리동,2017-05-30,청계한신휴플러스,1002,59.74,14,2010,39000,0
26719,11230,답십리동,2017-05-31,청계푸르지오시티,497-23,18.92,19,2015,3000,50
26720,11230,답십리동,2017-05-31,센시티16,488-18,14.244,17,2013,7500,0
26721,11230,용두동,2017-05-01,용두 두산위브,791,84.99,12,2009,48000,0
26722,11230,용두동,2017-05-09,래미안 허브리츠,792,84.97,20,2011,20000,95
26723,11230,용두동,2017-05-15,용두 두산위브,791,59.99,15,2009,42500,0
26724,11230,용두동,2017-05-16,래미안 허브리츠,792,59.98,14,2011,43000,0
26725,11230,용두동,2017-05-16,신동아,779,84.63,14,1994,33000,0
26726,11230,용두동,2017-05-17,용두 두산위브,791,105.6,18,2009,52500,0
26727,11230,용두동,2017-05-20,래미안 허브리츠,792,59.98,15,2011,5000,140
26728,11230,용두동,2017-05-21,신동아,779,84.63,17,1994,28000,20
26729,11230,용두동,2017-05-22,롯데캐슬피렌체,790,30.4,8,2009,23000,0
26730,11230,용두동,2017-05-22,래미안 허브리츠,792,59.9,8,2011,30000,0
26731,11230,용두동,2017-05-23,용두롯데캐슬리치,794,114.77,10,2015,4000,65
26732,11230,용두동,2017-05-26,용두 두산위브,791,84.99,13,2009,46500,0
26733,11230,용두동,2017-05-29,롯데캐슬피렌체,790,30.4,9,2009,23000,0
26734,11230,용두동,2017-05-30,래미안 허브리츠,792,84.97,16,2011,46000,0
26735,11230,용두동,2017-05-31,리안빌딩,138-59,44.22,8,2014,20000,0
26736,11230,이문동,2017-05-04,현대,54,59.92,17,2000,27000,0
26737,11230,이문동,2017-05-04,대림e-편한세상,225,84.972,2,2003,39000,0
26738,11230,이문동,2017-05-05,현대,54,84.56,15,2000,4000,100
26739,11230,이문동,2017-05-05,현대,54,84.56,15,2000,4000,100
26740,11230,이문동,2017-05-06,중앙하이츠빌,84,59.4,18,2002,30000,0
26741,11230,이문동,2017-05-08,대림e-편한세상,225,59.958,11,2003,10000,70
26742,11230,이문동,2017-05-08,중앙하이츠빌,84,59.4,20,2002,30000,0
26743,11230,이문동,2017-05-10,쌍용,64,59.99,4,2000,28000,0
26744,11230,이문동,2017-05-11,쌍용,64,114.35,14,2000,37000,0
26745,11230,이문동,2017-05-12,대림e-편한세상,225,84.972,9,2003,29000,36
26746,11230,이문동,2017-05-13,대림e-편한세상,225,84.972,11,2003,40000,0
26747,11230,이문동,2017-05-13,대림e-편한세상,225,114.937,17,2003,37000,30
26748,11230,이문동,2017-05-14,대우,45,84.891,1,2001,3000,80
26749,11230,이문동,2017-05-15,이문동웰츠타워,292-10,112.134,8,2008,42500,0
26750,11230,이문동,2017-05-15,대림e-편한세상,225,59.958,14,2003,33000,0
26751,11230,이문동,2017-05-16,쌍용,64,84.89,9,2000,33000,0
26752,11230,이문동,2017-05-16,중앙하이츠빌,84,30.36,12,2002,4296,0
26753,11230,이문동,2017-05-16,현대,54,59.92,25,2000,24000,0
26754,11230,이문동,2017-05-17,대림e-편한세상,225,59.958,19,2003,34000,0
26755,11230,이문동,2017-05-19,대림e-편한세상,225,84.972,3,2003,30000,30
