,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
164,11215,구의동,2011-01-14,아차산인앤인W클래스102동,58-25,140.87,7,2007,35000,0
165,11215,구의동,2011-01-14,삼성쉐르빌,199-18,84.94,16,2001,26000,0
166,11215,구의동,2011-01-15,아차산휴먼시아,663,84.68,5,2010,14000,0
167,11215,구의동,2011-01-15,아차산휴먼시아,663,84.76,11,2010,30000,0
168,11215,구의동,2011-01-15,신원빌라트,590,244.13,9,1996,50000,0
169,11215,구의동,2011-01-15,현대프라임,631-1,59.82,15,1997,23000,0
170,11215,구의동,2011-01-15,구의현대2단지,611,84.91,9,1996,5000,140
171,11215,구의동,2011-01-15,구의현대6단지,610,84.84,10,1994,30000,0
172,11215,구의동,2011-01-15,구의현대7단지현대홈타운,587-54,59.97,11,1997,22000,0
173,11215,구의동,2011-01-15,구의현대2단지,611,84.88,19,1996,13000,100
174,11215,구의동,2011-01-16,아차산휴먼시아,663,84.68,6,2010,30000,0
175,11215,구의동,2011-01-17,구의현대2단지,611,84.88,9,1996,29000,0
176,11215,구의동,2011-01-17,현대13차폴라트리움,199-23,84.85,7,2006,29500,0
177,11215,구의동,2011-01-17,구의현대2단지,611,84.86,4,1996,28000,0
178,11215,구의동,2011-01-18,구의현대2단지,611,84.86,20,1996,29000,0
179,11215,구의동,2011-01-18,아차산휴먼시아,663,84.68,9,2010,27000,0
180,11215,구의동,2011-01-19,현대프라임,631-1,59.82,4,1997,23000,0
181,11215,구의동,2011-01-19,현대프라임,631-1,59.82,14,1997,22000,0
182,11215,구의동,2011-01-20,현대프라임,631-1,59.82,10,1997,3000,120
183,11215,구의동,2011-01-20,구의강변우성아파트,546-7,84.76,10,1992,28000,0
184,11215,구의동,2011-01-20,현대프라임,631-1,59.82,13,1997,20000,12
185,11215,구의동,2011-01-20,현대프라임,631-1,59.82,22,1997,25000,0
186,11215,구의동,2011-01-20,현대프라임,631-1,59.82,28,1997,3000,120
187,11215,구의동,2011-01-20,구의현대2단지,611,84.91,22,1996,27000,0
