,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
77,11650,반포동,2011-01-08,반포미도,60-4,84.96,10,1987,29000,0
78,11650,반포동,2011-01-08,반포미도,60-4,84.96,2,1987,30000,0
79,11650,반포동,2011-01-08,현대동궁아파트,64-5,81.9,12,1991,32000,0
80,11650,반포동,2011-01-08,한신서래,70-1,64.53,6,1987,10000,110
81,11650,반포동,2011-01-08,반포자이,20-43,165.446,6,2009,90000,0
82,11650,반포동,2011-01-08,반포자이,20-43,165.05200000000002,8,2009,107000,0
83,11650,반포동,2011-01-08,삼호가든맨션(5차),30-1,142.11,1,1986,43000,0
84,11650,반포동,2011-01-08,반포자이,20-43,84.943,12,2009,65500,0
85,11650,반포동,2011-01-08,반포푸르지오,10,84.82,4,2000,5000,190
86,11650,반포동,2011-01-08,한신1차,2-1,73.36,2,1977,23000,0
87,11650,반포동,2011-01-08,반포리체,30-26,59.993,24,2011,10000,170
88,11650,반포동,2011-01-08,에이아이디차관주택,968,72.51,5,1974,2000,120
89,11650,반포동,2011-01-09,반포리체,30-26,84.96700000000001,5,2011,10000,240
90,11650,반포동,2011-01-09,반포리체,30-26,84.96700000000001,27,2011,57500,0
91,11650,반포동,2011-01-09,반포리체,30-26,84.97200000000001,22,2011,20000,200
92,11650,반포동,2011-01-09,반포리체,30-26,84.96700000000001,15,2011,71000,0
93,11650,반포동,2011-01-09,반포리체,30-26,59.993,11,2011,46000,0
94,11650,반포동,2011-01-09,반포자이,20-43,84.984,5,2009,62500,0
95,11650,반포동,2011-01-09,반포자이,20-43,194.515,17,2009,55000,83
96,11650,반포동,2011-01-10,반포푸르지오,10,59.81,3,2000,35000,0
97,11650,반포동,2011-01-10,반포리체,30-26,84.96700000000001,32,2011,57000,0
98,11650,반포동,2011-01-10,반포리체,30-26,84.96700000000001,9,2011,57000,0
99,11650,반포동,2011-01-10,랑쉐빌,103-3,185.9,3,2003,60000,0
100,11650,반포동,2011-01-10,반포미도,60-4,84.96,1,1987,23000,0
101,11650,반포동,2011-01-10,에이아이디차관주택,968,72.51,2,1974,20000,0
102,11650,반포동,2011-01-10,반포자이,20-43,59.98,21,2009,50000,0
103,11650,반포동,2011-01-10,반포 주공1단지,757,106.26,1,1973,40000,0
104,11650,반포동,2011-01-10,반포경남아파트,1-8,131.93,1,1978,41000,0
105,11650,반포동,2011-01-10,반포경남아파트,1-8,97.79,9,1978,4000,140
106,11650,반포동,2011-01-10,한신3차,1-1,99.29,10,1978,32000,0
107,11650,반포동,2011-01-11,에이아이디차관주택,968,72.51,5,1974,22000,0
108,11650,반포동,2011-01-11,래미안퍼스티지,18-1,59.89,13,2009,56000,0
109,11650,반포동,2011-01-11,반포리체,30-26,59.993,31,2011,15000,150
110,11650,반포동,2011-01-11,반포리체,30-26,106.148,21,2011,72000,0
111,11650,반포동,2011-01-11,반포리체,30-26,84.96700000000001,11,2011,57000,0
112,11650,반포동,2011-01-11,반포리체,30-26,59.993,7,2011,45000,0
113,11650,반포동,2011-01-11,래미안퍼스티지,18-1,169.31,29,2009,132000,0
114,11650,반포동,2011-01-11,에이아이디차관주택,968,72.51,2,1974,25000,0
115,11650,반포동,2011-01-11,에이아이디차관주택,968,72.51,5,1974,22000,0
116,11650,반포동,2011-01-11,한신3차,1-1,132.94,2,1978,53000,0
117,11650,반포동,2011-01-11,래미안퍼스티지,18-1,198.04,11,2009,28200,0
118,11650,반포동,2011-01-11,반포 주공1단지,757,140.33,3,1973,54000,0
119,11650,반포동,2011-01-11,반포경남아파트,1-8,131.93,7,1978,43000,0
120,11650,반포동,2011-01-11,반포경남아파트,1-8,73.5,2,1978,22000,0
121,11650,반포동,2011-01-11,한신23차,1-15,57.82,1,1983,19000,0
122,11650,반포동,2011-01-11,반포리체,30-26,84.96700000000001,35,2011,54500,0
123,11650,반포동,2011-01-11,반포 주공1단지,757,104.89,5,1973,38000,0
124,11650,반포동,2011-01-12,반포미도,60-4,84.96,8,1987,27000,0
125,11650,반포동,2011-01-12,삼호가든맨션(3차),32-8,109.72,13,1982,28000,0
126,11650,반포동,2011-01-12,반포리체,30-26,59.994,5,2011,46000,0
127,11650,반포동,2011-01-12,반포리체,30-26,84.97200000000001,24,2011,30000,150
128,11650,반포동,2011-01-12,에이아이디차관주택,968,72.51,4,1974,23000,0
129,11650,반포동,2011-01-12,에이아이디차관주택,968,72.51,1,1974,22000,0
130,11650,반포동,2011-01-12,에이아이디차관주택,968,72.51,1,1974,25000,0
131,11650,반포동,2011-01-12,반포 주공1단지,757,107.47,3,1973,45000,0
132,11650,반포동,2011-01-12,반포자이,20-43,244.543,7,2009,125000,0
133,11650,반포동,2011-01-13,래미안퍼스티지,18-1,84.76,18,2009,80000,0
134,11650,반포동,2011-01-13,반포자이,20-43,84.99799999999999,12,2009,64000,0
135,11650,반포동,2011-01-13,반포자이,20-43,84.943,19,2009,64000,0
136,11650,반포동,2011-01-13,반포 주공1단지,757,104.89,4,1973,38500,0
137,11650,반포동,2011-01-13,반포 주공1단지,757,107.47,4,1973,45000,0
138,11650,반포동,2011-01-13,반포 주공1단지,757,140.13,1,1973,50000,0
139,11650,반포동,2011-01-13,반포 주공1단지,757,106.26,1,1973,45000,0
140,11650,반포동,2011-01-13,에이아이디차관주택,968,72.51,2,1974,21000,0
141,11650,반포동,2011-01-13,에이아이디차관주택,968,72.51,4,1974,27500,0
142,11650,반포동,2011-01-13,에이아이디차관주택,968,72.51,5,1974,22000,0
143,11650,반포동,2011-01-13,반포미도,60-4,84.96,11,1987,29000,0
144,11650,반포동,2011-01-13,반포리체,30-26,59.993,25,2011,15000,150
145,11650,반포동,2011-01-13,반포리체,30-26,84.97200000000001,23,2011,57000,0
146,11650,반포동,2011-01-13,반포리체,30-26,84.96700000000001,30,2011,59000,0
147,11650,반포동,2011-01-13,반포미도2차아파트,60-5,71.49,13,1989,2000,130
148,11650,반포동,2011-01-13,반포경남아파트,1-8,97.79,1,1978,24000,0
149,11650,반포동,2011-01-13,한신23차,1-15,56.9,3,1983,19000,0
150,11650,반포동,2011-01-13,반포푸르지오,10,84.82,4,2000,43000,0
151,11650,반포동,2011-01-13,반포푸르지오,10,84.82,1,2000,40000,0
152,11650,반포동,2011-01-13,래미안퍼스티지,18-1,168.65,16,2009,128000,0
153,11650,반포동,2011-01-14,반포자이,20-43,84.99799999999999,7,2009,66000,0
154,11650,반포동,2011-01-14,반포푸르지오,10,84.82,2,2000,43000,0
155,11650,반포동,2011-01-14,반포자이,20-43,165.05200000000002,14,2009,65000,0
156,11650,반포동,2011-01-14,에이아이디차관주택,968,72.51,5,1974,3000,110
157,11650,반포동,2011-01-14,에이아이디차관주택,968,72.51,1,1974,20000,0
158,11650,반포동,2011-01-14,반포리체,30-26,59.993,3,2011,46000,0
159,11650,반포동,2011-01-14,한양,32-5,155.17,9,1982,45000,0
160,11650,반포동,2011-01-14,반포두산힐스빌,54-5,40.42,8,2001,20000,0
161,11650,반포동,2011-01-14,반포팰리스,728-7,90.76,6,2004,25000,0
162,11650,반포동,2011-01-14,반포경남아파트,1-8,98.3,1,1978,30000,0
163,11650,반포동,2011-01-14,한신3차,1-1,108.89,4,1978,37000,0
164,11650,반포동,2011-01-14,반포현대,30-15,84.69,3,1987,27000,0
165,11650,반포동,2011-01-14,반포경남아파트,1-8,97.79,12,1978,26000,0
166,11650,반포동,2011-01-14,반포경남아파트,1-8,73.5,6,1978,22000,0
167,11650,반포동,2011-01-14,반포자이,20-43,84.943,21,2009,64000,0
168,11650,반포동,2011-01-15,반포미도,60-4,84.96,11,1987,3000,180
169,11650,반포동,2011-01-15,반포리체,30-26,84.96700000000001,8,2011,10000,250
170,11650,반포동,2011-01-15,반포리체,30-26,84.96700000000001,18,2011,60000,0
171,11650,반포동,2011-01-15,반포리체,30-26,84.96700000000001,10,2011,57000,0
172,11650,반포동,2011-01-15,한양,32-5,106.18,5,1982,28500,0
173,11650,반포동,2011-01-15,삼호가든맨션(3차),32-8,109.72,7,1982,28000,0
174,11650,반포동,2011-01-15,반포미도,60-4,84.96,8,1987,28000,0
175,11650,반포동,2011-01-15,반포자이,20-43,84.943,18,2009,60000,0
176,11650,반포동,2011-01-15,반포자이,20-43,84.943,21,2009,72000,0
177,11650,반포동,2011-01-15,반포경남아파트,1-8,71.97,1,1978,10000,65
178,11650,반포동,2011-01-15,반포자이,20-43,194.692,2,2009,130000,0
179,11650,반포동,2011-01-16,한양,32-5,155.17,6,1982,43000,0
180,11650,반포동,2011-01-16,삼호가든맨션(3차),32-8,105.69,5,1982,1000,190
181,11650,반포동,2011-01-16,반포 주공1단지,757,106.25,4,1973,45000,0
182,11650,반포동,2011-01-16,반포자이,20-43,84.943,11,2009,66000,0
183,11650,반포동,2011-01-16,래미안퍼스티지,18-1,59.96,18,2009,57000,0
184,11650,반포동,2011-01-17,반포리체,30-26,106.148,29,2011,74000,0
185,11650,반포동,2011-01-17,반포리체,30-26,84.96700000000001,14,2011,60000,0
186,11650,반포동,2011-01-17,반포리체,30-26,59.993,7,2011,43000,0
187,11650,반포동,2011-01-17,반포리체,30-26,84.96700000000001,23,2011,60000,0
188,11650,반포동,2011-01-17,반포리체,30-26,84.96700000000001,16,2011,60000,0
189,11650,반포동,2011-01-17,에이아이디차관주택,968,72.51,4,1974,23000,0
190,11650,반포동,2011-01-17,반포 주공1단지,757,140.13,2,1973,10000,220
191,11650,반포동,2011-01-17,반포푸르지오,10,59.81,1,2000,32000,0
192,11650,반포동,2011-01-17,반포자이,20-43,132.179,22,2009,98000,0
193,11650,반포동,2011-01-17,반포자이,20-43,132.439,14,2009,100000,0
194,11650,반포동,2011-01-17,반포자이,20-43,165.446,22,2009,116000,0
195,11650,반포동,2011-01-17,반포자이,20-43,165.446,26,2009,118000,0
196,11650,반포동,2011-01-18,반포자이,20-43,84.984,24,2009,15000,240
197,11650,반포동,2011-01-18,반포리체,30-26,84.96700000000001,13,2011,59000,0
198,11650,반포동,2011-01-18,에이아이디차관주택,968,72.51,3,1974,22000,0
199,11650,반포동,2011-01-18,반포자이,20-43,132.439,28,2009,100000,0
200,11650,반포동,2011-01-18,반포자이,20-43,84.943,23,2009,33000,75
201,11650,반포동,2011-01-18,반포리체,30-26,84.96700000000001,30,2011,57000,0
202,11650,반포동,2011-01-18,반포자이,20-43,194.515,20,2009,115000,0
203,11650,반포동,2011-01-18,반포자이,20-43,132.439,12,2009,100000,0
204,11650,반포동,2011-01-18,반포자이,20-43,59.98,12,2009,52000,0
205,11650,반포동,2011-01-18,반포자이,20-43,132.179,27,2009,105000,0
206,11650,반포동,2011-01-18,반포경남아파트,1-8,72.28,3,1978,3000,110
207,11650,반포동,2011-01-18,삼호가든맨션(4차),30-18,102.15,10,1983,28000,0
208,11650,반포동,2011-01-18,반포 주공1단지,757,106.25,4,1973,35000,0
209,11650,반포동,2011-01-18,반포동 피카소빌,79-5,170.21,2,2004,55000,0
210,11650,반포동,2011-01-18,반포미도2차아파트,60-5,71.49,14,1989,10000,90
211,11650,반포동,2011-01-19,반포미도,60-4,84.96,3,1987,28000,0
212,11650,반포동,2011-01-19,반포경남아파트,1-8,71.97,11,1978,24500,0
213,11650,반포동,2011-01-19,반포미도2차아파트,60-5,71.49,11,1989,26000,0
214,11650,반포동,2011-01-19,현대동궁아파트,64-5,70.38,8,1991,30000,0
215,11650,반포동,2011-01-19,반포자이,20-43,194.515,13,2009,100000,0
216,11650,반포동,2011-01-19,반포미도,60-4,84.96,3,1987,30000,0
217,11650,반포동,2011-01-20,반포자이,20-43,59.98,21,2009,53000,0
218,11650,반포동,2011-01-20,반포자이,20-43,84.943,14,2009,65000,0
219,11650,반포동,2011-01-20,랑쉐빌,103-3,155.83,5,2003,60000,0
220,11650,반포동,2011-01-20,에이아이디차관주택,968,72.51,5,1974,21000,0
221,11650,반포동,2011-01-20,반포미도,60-4,84.96,13,1987,28000,0
222,11650,반포동,2011-01-20,반포자이,20-43,84.943,14,2009,66000,0
223,11650,반포동,2011-01-20,반포자이,20-43,165.446,10,2009,110000,0
224,11650,반포동,2011-01-20,반포자이,20-43,165.446,18,2009,100000,0
225,11650,반포동,2011-01-20,반포자이,20-43,194.515,19,2009,113000,0
226,11650,반포동,2011-01-20,반포리체,30-26,59.993,5,2011,44000,0
227,11650,반포동,2011-01-20,반포자이,20-43,84.99799999999999,7,2009,65000,0
228,11650,반포동,2011-01-20,삼호가든맨션(4차),30-18,135.99,8,1983,42000,0
229,11650,반포동,2011-01-21,한신3차,1-1,132.94,6,1978,47000,0
230,11650,반포동,2011-01-21,한신3차,1-1,108.89,12,1978,32000,0
231,11650,반포동,2011-01-21,한신23차,1-15,56.9,9,1983,20000,0
232,11650,반포동,2011-01-21,한신23차,1-15,56.9,4,1983,2000,95
233,11650,반포동,2011-01-21,한신1차,2-1,73.36,1,1977,19000,0
234,11650,반포동,2011-01-21,반포자이,20-43,132.179,21,2009,105000,0
235,11650,반포동,2011-01-21,반포자이,20-43,132.439,9,2009,55000,225
236,11650,반포동,2011-01-21,반포자이,20-43,84.943,20,2009,10000,250
237,11650,반포동,2011-01-21,반포자이,20-43,84.943,20,2009,61000,0
238,11650,반포동,2011-01-21,반포자이,20-43,59.98,17,2009,45000,0
239,11650,반포동,2011-01-21,반포자이,20-43,165.05200000000002,3,2009,115000,0
240,11650,반포동,2011-01-21,한신3차,1-1,108.89,3,1978,37000,0
241,11650,반포동,2011-01-21,반포리체,30-26,138.725,32,2011,98000,0
242,11650,반포동,2011-01-21,반포리체,30-26,106.148,18,2011,74000,0
243,11650,반포동,2011-01-21,한양,32-5,137.22,12,1982,30000,0
244,11650,반포동,2011-01-21,반포미도,60-4,84.96,11,1987,34000,0
245,11650,반포동,2011-01-21,반포미도2차아파트,60-5,71.49,6,1989,27000,0
246,11650,반포동,2011-01-21,반포 주공1단지,757,106.49,4,1973,45000,0
247,11650,반포동,2011-01-21,반포 주공1단지,757,107.47,2,1973,3000,120
248,11650,반포동,2011-01-22,반포미도,60-4,84.96,15,1987,25000,30
249,11650,반포동,2011-01-22,에이아이디차관주택,968,72.51,2,1974,25000,0
250,11650,반포동,2011-01-22,에이아이디차관주택,968,72.51,4,1974,14000,48
251,11650,반포동,2011-01-22,반포자이,20-43,84.99799999999999,6,2009,30000,180
252,11650,반포동,2011-01-22,반포자이,20-43,59.98,27,2009,48000,0
253,11650,반포동,2011-01-22,반포미도,60-4,84.96,6,1987,5000,170
254,11650,반포동,2011-01-22,반포리체,30-26,106.148,20,2011,70000,0
255,11650,반포동,2011-01-22,한신1차,2-1,86.81,5,1977,2000,120
256,11650,반포동,2011-01-22,한신23차,1-15,56.9,2,1983,2000,100
257,11650,반포동,2011-01-22,반포리체,30-26,106.148,26,2011,65000,0
258,11650,반포동,2011-01-22,반포자이,20-43,84.943,16,2009,61500,0
259,11650,반포동,2011-01-23,반포 주공1단지,757,107.47,3,1973,50000,0
260,11650,반포동,2011-01-24,반포자이,20-43,132.179,7,2009,55000,220
261,11650,반포동,2011-01-24,반포자이,20-43,84.984,23,2009,69000,0
262,11650,반포동,2011-01-24,반포자이,20-43,84.99799999999999,11,2009,63000,0
263,11650,반포동,2011-01-24,래미안퍼스티지,18-1,84.93,13,2009,10000,330
264,11650,반포동,2011-01-24,반포경남아파트,1-8,131.93,3,1978,43000,0
265,11650,반포동,2011-01-24,반포경남아파트,1-8,98.3,4,1978,30000,0
266,11650,반포동,2011-01-24,반포리체,30-26,59.993,9,2011,44000,0
267,11650,반포동,2011-01-24,에이아이디차관주택,968,72.51,1,1974,23000,0
268,11650,반포동,2011-01-24,반포 주공1단지,757,106.25,4,1973,38000,0
269,11650,반포동,2011-01-24,반포 주공1단지,757,104.89,4,1973,37000,0
270,11650,반포동,2011-01-24,반포 주공1단지,757,106.25,4,1973,41500,0
271,11650,반포동,2011-01-24,반포미도2차아파트,60-5,71.49,8,1989,23000,0
272,11650,반포동,2011-01-24,반포미도,60-4,84.96,5,1987,26000,0
273,11650,반포동,2011-01-24,한양,32-5,109.12,1,1982,28000,0
274,11650,반포동,2011-01-24,반포리체,30-26,59.993,6,2011,46000,0
275,11650,반포동,2011-01-25,반포자이,20-43,244.543,26,2009,130000,0
276,11650,반포동,2011-01-25,반포 주공1단지,757,107.47,3,1973,42000,0
277,11650,반포동,2011-01-25,반포 주공1단지,757,107.47,3,1973,25000,0
278,11650,반포동,2011-01-25,반포미도2차아파트,60-5,71.49,6,1989,20000,28
279,11650,반포동,2011-01-25,반포리체,30-26,138.257,7,2011,55000,200
280,11650,반포동,2011-01-25,반포자이,20-43,165.446,20,2009,20000,480
281,11650,반포동,2011-01-25,반포미도,60-4,84.96,3,1987,26500,0
282,11650,반포동,2011-01-25,한양,32-5,155.17,12,1982,40000,0
283,11650,반포동,2011-01-25,반포미도2차아파트,60-5,71.49,10,1989,22000,0
284,11650,반포동,2011-01-25,반포자이,20-43,84.98200000000001,16,2009,52000,0
285,11650,반포동,2011-01-25,반포자이,20-43,165.446,21,2009,110000,0
286,11650,반포동,2011-01-25,반포리체,30-26,84.96700000000001,19,2011,60000,0
287,11650,반포동,2011-01-26,반포미도,60-4,84.96,10,1987,31000,0
288,11650,반포동,2011-01-26,반포 주공1단지,757,106.25,5,1973,5000,170
289,11650,반포동,2011-01-26,에이아이디차관주택,968,72.51,2,1974,22000,0
290,11650,반포동,2011-01-26,에이아이디차관주택,968,72.51,5,1974,24000,0
291,11650,반포동,2011-01-26,반포자이,20-43,84.984,27,2009,69000,0
292,11650,반포동,2011-01-26,반포리체,30-26,59.993,31,2011,43000,0
293,11650,반포동,2011-01-26,한양,32-5,162.94,1,1982,45000,0
294,11650,반포동,2011-01-26,대성유니드,48-2,123.97399999999999,11,2004,48000,0
295,11650,반포동,2011-01-26,반포미도,60-4,84.96,11,1987,29000,0
296,11650,반포동,2011-01-27,반포자이,20-43,84.98200000000001,23,2009,30000,190
297,11650,반포동,2011-01-27,한신23차,1-15,56.9,2,1983,17000,0
298,11650,반포동,2011-01-27,반포경남아파트,1-8,73.5,5,1978,2000,100
299,11650,반포동,2011-01-27,한신1차,2-1,86.81,1,1977,25000,0
300,11650,반포동,2011-01-27,삼호가든맨션(5차),30-1,153.54,5,1986,49000,0
301,11650,반포동,2011-01-27,한신서래,70-1,45.72,2,1987,3000,100
302,11650,반포동,2011-01-27,산호아파트,741-5,68.54,2,2001,13000,70
303,11650,반포동,2011-01-27,삼호가든맨션(3차),32-8,109.72,9,1982,29000,0
304,11650,반포동,2011-01-27,반포미도,60-4,84.96,14,1987,30000,0
305,11650,반포동,2011-01-27,반포자이,20-43,132.439,26,2009,95000,0
306,11650,반포동,2011-01-28,반포자이,20-43,84.98200000000001,27,2009,70000,0
307,11650,반포동,2011-01-28,한양,32-5,106.18,5,1982,32000,0
308,11650,반포동,2011-01-28,반포 주공1단지,757,140.33,3,1973,62000,0
309,11650,반포동,2011-01-28,반포리체,30-26,84.96700000000001,26,2011,57000,0
310,11650,반포동,2011-01-28,반포자이,20-43,84.984,10,2009,20000,245
311,11650,반포동,2011-01-28,반포자이,20-43,194.515,18,2009,110000,0
312,11650,반포동,2011-01-28,반포 주공1단지,757,107.47,1,1973,42500,0
313,11650,반포동,2011-01-28,한신서래,70-1,45.72,2,1987,20000,0
314,11650,반포동,2011-01-28,반포자이,20-43,84.984,3,2009,52000,0
315,11650,반포동,2011-01-29,한신1차,2-1,84.53,2,1977,26000,0
316,11650,반포동,2011-01-29,한신1차,2-1,86.81,3,1977,23000,0
317,11650,반포동,2011-01-29,반포 주공1단지,757,107.47,4,1973,40000,0
318,11650,반포동,2011-01-29,반포 주공1단지,757,107.47,4,1973,42000,0
319,11650,반포동,2011-01-29,반포훼미리(102동),712-19,71.88,7,2003,25000,0
320,11650,반포동,2011-01-29,써니힐,701-31,66.49,3,2003,25000,0
321,11650,반포동,2011-01-29,반포미도2차아파트,60-5,71.49,4,1989,26500,0
322,11650,반포동,2011-01-29,반포리체,30-26,84.96700000000001,17,2011,10000,245
323,11650,반포동,2011-01-29,반포자이,20-43,132.439,4,2009,8000,230
324,11650,반포동,2011-01-29,반포자이,20-43,132.179,15,2009,105000,0
325,11650,반포동,2011-01-29,반포자이,20-43,84.984,17,2009,50000,70
326,11650,반포동,2011-01-29,반포자이,20-43,165.05200000000002,28,2009,115000,0
327,11650,반포동,2011-01-29,반포자이,20-43,84.943,15,2009,66000,0
328,11650,반포동,2011-01-30,한신서래,70-1,64.53,6,1987,3000,150
329,11650,반포동,2011-01-30,반포자이,20-43,84.943,22,2009,64000,0
330,11650,반포동,2011-01-30,반포자이,20-43,59.98,12,2009,48000,0
331,11650,반포동,2011-01-30,반포자이,20-43,84.943,24,2009,10000,270
332,11650,반포동,2011-01-31,반포자이,20-43,84.98200000000001,7,2009,65000,0
333,11650,반포동,2011-01-31,반포자이,20-43,216.49,18,2009,120000,0
334,11650,반포동,2011-01-31,한양,32-5,137.22,11,1982,37000,0
335,11650,반포동,2011-01-31,에이아이디차관주택,968,72.51,4,1974,19000,0
336,11650,반포동,2011-01-31,반포자이,20-43,216.49,12,2009,40000,390
337,11650,반포동,2011-01-31,한신3차,1-1,132.94,7,1978,43000,0
338,11650,반포동,2011-01-31,한신1차,2-1,84.53,4,1977,25000,0
339,11650,반포동,2011-01-31,반포자이,20-43,216.49,25,2009,115000,0
